Optimizer,Loss Function,Threshold,Learning rate,Epochs,Loss,Acc,Precision,Recall,F1-Score,Mean IoU,AUC,TP,FP,TN,FN
Adam,Weighted BCE/Dice,0.2,0.001,25,0.3841743767261505,0.9567993,0.8620737,0.436841,0.5798520445823669,0.68188787,0.9767109155654908,43958.0,56669.0,1366900.0,7033.0
Adam,Weighted BCE/Dice,0.2,0.001,50,0.3561546802520752,0.9608656,0.86578023,0.46466124,0.6047534346580505,0.6965481,0.9810144305229188,44147.0,50862.0,1372707.0,6844.0
Adam,Weighted BCE/Dice,0.2,0.002,25,0.3631338477134704,0.9499159,0.9067286,0.4008896,0.5559697151184082,0.66665363,0.9805840849876404,46235.0,69096.0,1354473.0,4756.0
Adam,Weighted BCE/Dice,0.2,0.002,50,0.3481870293617248,0.963362,0.86738837,0.48341933,0.6208319664001465,0.70618933,0.9810692071914672,44229.0,47263.0,1376306.0,6762.0
Adam,Weighted BCE/Dice,0.2,0.003,25,0.3627068102359772,0.9556885,0.8834108,0.4313057,0.5796232223510742,0.68118465,0.9803094863891602,45046.0,59395.0,1364174.0,5945.0
Adam,Weighted BCE/Dice,0.2,0.003,50,2.136981964111328,0.96541953,0.0,0.0,0.0,0.48270977,0.5,0.0,0.0,1423569.0,50991.0
Adam,Weighted BCE/Dice,0.3,0.001,25,0.3769295215606689,0.9592129,0.8544057,0.45247492,0.5916334986686707,0.689028,0.9792313575744628,43567.0,52719.0,1370850.0,7424.0
Adam,Weighted BCE/Dice,0.3,0.001,50,0.4277313351631164,0.97161186,0.6790218,0.5759436,0.6232494711875916,0.7118126,0.9742435216903688,34624.0,25493.0,1398076.0,16367.0
Adam,Weighted BCE/Dice,0.3,0.002,25,0.4073770344257355,0.95185345,0.8711341,0.408107,0.5558232069015503,0.667615,0.9777751564979552,44420.0,64424.0,1359145.0,6571.0
Adam,Weighted BCE/Dice,0.3,0.002,50,0.3720608949661255,0.9701891,0.7728815,0.5489852,0.6419716477394104,0.72104686,0.97915518283844,39410.0,32377.0,1391192.0,11581.0
Adam,Weighted BCE/Dice,0.3,0.003,25,0.3931799232959747,0.94204915,0.92877173,0.36661533,0.525714635848999,0.6483578,0.98203706741333,47359.0,81820.0,1341749.0,3632.0
Adam,Weighted BCE/Dice,0.3,0.003,50,0.3724291622638702,0.9620944,0.83506894,0.47278076,0.6037460565567017,0.69668573,0.9780625700950624,42581.0,47484.0,1376085.0,8410.0
Adam,Weighted BCE/Dice,0.4,0.001,25,0.369533360004425,0.9687364,0.7873154,0.5324333,0.6352617740631104,0.71667194,0.9803733229637146,40146.0,35255.0,1388314.0,10845.0
Adam,Weighted BCE/Dice,0.4,0.001,50,0.3692639172077179,0.9670057,0.8100449,0.5145694,0.6293519735336304,0.71260935,0.9810367822647096,41305.0,38966.0,1384603.0,9686.0
Adam,Weighted BCE/Dice,0.4,0.002,25,0.3546099364757538,0.969989,0.7987292,0.54508954,0.6479727625846863,0.7241983,0.9811830520629884,40728.0,33990.0,1389579.0,10263.0
Adam,Weighted BCE/Dice,0.4,0.002,50,0.4226316213607788,0.9757236,0.5984389,0.6657431,0.6302993893623352,0.7176919,0.9770647883415222,30515.0,15321.0,1408248.0,20476.0
Adam,Weighted BCE/Dice,0.4,0.003,25,0.3652531802654266,0.97139823,0.7620953,0.56397307,0.6482338309288025,0.72508496,0.9778579473495485,38860.0,30044.0,1393525.0,12131.0
Adam,Weighted BCE/Dice,0.4,0.003,50,0.3648722469806671,0.9744622,0.7189308,0.61114633,0.6606712937355042,0.7335483,0.9789591431617736,36659.0,23325.0,1400244.0,14332.0
Adam,Weighted BCE/Dice,0.5,0.001,25,0.3820050954818725,0.9693651,0.76505655,0.5402886,0.6333211660385132,0.7159671,0.9787476062774658,39011.0,33193.0,1390376.0,11980.0
Adam,Weighted BCE/Dice,0.5,0.001,50,0.3944082856178283,0.9749457,0.63295484,0.6390709,0.6359981894493103,0.7203294,0.9745182991027832,32275.0,18228.0,1405341.0,18716.0
Adam,Weighted BCE/Dice,0.5,0.002,25,0.3712606728076935,0.9724691,0.7268734,0.58155113,0.6461420655250549,0.72450954,0.9796202182769777,37064.0,26669.0,1396900.0,13927.0
Adam,Weighted BCE/Dice,0.5,0.002,50,0.3786301016807556,0.9727607,0.70669335,0.58837456,0.642129123210907,0.7224862,0.9780126214027404,36035.0,25210.0,1398359.0,14956.0
Adam,Weighted BCE/Dice,0.5,0.003,25,0.4190909564495086,0.973799,0.5916338,0.628762,0.6096331477165222,0.7058605,0.9698922634124756,30168.0,17812.0,1405757.0,20823.0
Adam,Weighted BCE/Dice,0.5,0.003,50,2.136981964111328,0.96541953,0.0,0.0,0.0,0.48270977,0.5,0.0,0.0,1423569.0,50991.0
Adam,Weighted BCE/Dice,0.6,0.001,25,0.3624423444271087,0.97587144,0.66701967,0.64646846,0.656583309173584,0.7320216,0.9812608957290648,34012.0,18600.0,1404969.0,16979.0
Adam,Weighted BCE/Dice,0.6,0.001,50,0.3943131268024444,0.97589386,0.55278385,0.6886804,0.6132941842079163,0.7088455,0.9771292805671692,28187.0,12742.0,1410827.0,22804.0
Adam,Weighted BCE/Dice,0.6,0.002,25,0.3612355887889862,0.97545236,0.6734914,0.6372611,0.6548755764961243,0.7308591,0.9805381894111632,34342.0,19548.0,1404021.0,16649.0
Adam,Weighted BCE/Dice,0.6,0.002,50,0.3592516481876373,0.9753805,0.68486595,0.6331496,0.6579931974411011,0.7325443,0.9811819791793824,34922.0,20234.0,1403335.0,16069.0
